lat,long,route id
14.60369556260022,120.97732505928126,0-A
14.6050141,120.9827834,0-A
14.6184618,120.9957507,0-A
14.6014021,121.0025957,0-A
14.6020399,121.0105979,0-A
14.6037002,121.0165914,0-A
14.5824744,120.9971845,0-A
14.5927225,121.0093839,0-A
14.576852303936608,120.97906447364227,1-A
14.602313,120.9905637,1-A
14.5874747,120.995533,1-A
14.578684481783528,120.99918903289796,1-A
14.5779607907947,120.98825210383545,1-A
14.5858991,120.9941662,1-A
14.597084,120.9856826,1-A
14.6059811,120.9749663,2-A
14.60541449183596,120.99040727083371,2-A
14.6150502,120.9888471,2-A
14.606544423249092,120.99366448244285,2-A
14.614581328183535,120.98456176605609,2-A
14.605191858779008,120.99015134101457,2-A
14.61084571659997,120.99591390435572,2-A
14.604393640510905,120.98777793327794,2-A
14.6083699,120.9914249,2-A
14.5842892,120.9837294,3-A
14.5799854,120.9991548,3-A
14.58079923801015,120.99171613056072,3-A
14.5852895,120.9931553,3-A
14.578684481783528,120.99918903289796,3-A
14.5856326,121.0045803,3-A
14.575654509403885,120.9895475485308,3-A
14.580151051372365,120.9899312378338,3-A
14.5766123,120.9879334,3-A
14.5669971,120.9930278,3-A
14.5700368,120.9897265,3-A
14.5713122,120.9819435,4-A
14.5719607,120.9862883,4-A
14.5842892,120.9837294,4-A
14.5860555,120.9812528,4-A
14.580151051372365,120.9899312378338,4-A
14.574142273045071,120.9879411095311,4-A
14.5733519,120.9809488,4-A
14.5657413,120.9844549,4-A
14.582079,120.9848053,4-A
14.588563934802634,120.97734465297133,4-A
14.5934749,120.977486,4-A
14.5899689,120.9736539,5-A
14.5797835,120.9860958,5-A
14.5776301,120.9784756,5-A
14.577566048052615,120.98751141523928,5-A
14.5847322,120.9791266,5-A
14.5989539,120.9808874,5-A
14.6070071,120.9857481,5-A
14.58388,120.9986396,6-A
14.5783894321899,120.99799654927266,6-A
14.5856473,121.0021745,6-A
14.574770569965192,120.99153714998377,6-A
14.5604509,120.9867579,6-A
14.5733519,120.9809488,6-A
14.579283278508198,120.98795234514077,6-A
14.5699532,120.9917792,6-A
14.5727527,120.9901181,6-A
14.57068333925753,120.9985866780187,6-A
14.566409824747089,120.9943979857683,6-A
14.62036,120.9654202,7-A
14.616388756380234,120.97371124309412,7-A
14.608273489976224,120.97377076337511,7-A
14.6039784,120.9876648,7-A
14.601441381876423,121.00296057917474,7-A
14.606387984738392,121.01229154295476,7-A
14.607411933289278,120.99281991422112,7-A
14.605260490771945,120.99490859175968,7-A
