lat,long,route id
14.5914859,121.0316106,0-A
14.5822326,121.0315292,0-A
14.5712343,121.0354409,0-A
14.5722809,121.0292755,0-A
14.5742631,121.0346684,0-A
14.5834869,121.0280381,0-A
14.5903065,121.0341619,0-A
14.5814485,121.0308131,0-A
14.5741566,121.0441124,0-A
14.5696936,121.0371537,0-A
14.5914859,121.0316106,1-A
14.578864915941832,121.03564584226814,1-A
14.5712343,121.0354409,1-A
14.578289,121.0332529,1-A
14.569807,121.0319437,1-A
14.5781624,121.0348522,1-A
14.5914859,121.0316106,1-A
14.5813264,121.0418943,1-A
14.5741566,121.0441124,1-A
14.5696936,121.0371537,1-A
14.57489,121.0424469,2-A
14.5813623,121.0533697,2-A
14.5757102,121.0411371,2-A
14.5726961,121.0288326,2-A
14.5797237,121.0261573,2-A
14.576744,121.0505199,2-A
14.584375,121.0496845,2-A
14.57148246350984,121.03760432539023,2-A
14.5914859,121.0316106,3-A
14.5736725,121.0354033,3-A
14.578289,121.0332529,3-A
14.5788346,121.03599,3-A
14.569807,121.0319437,3-A
14.5772964,121.0419629,3-A
14.5914859,121.0316106,3-A
14.5814485,121.0308131,3-A
14.57045259052689,121.04176240719018,3-A
14.5696936,121.0371537,3-A
14.5722809,121.0292755,4-A
14.5813264,121.0418943,4-A
14.57045259052689,121.04176240719018,4-A
14.578864915941832,121.03564584226814,4-A
14.5905975,121.0421644,4-A
14.5772964,121.0419629,4-A
14.5914859,121.0316106,5-A
14.5822326,121.0315292,5-A
14.5862551,121.0322075,5-A
14.5788346,121.03599,5-A
14.569807,121.0319437,5-A
14.5834869,121.0280381,5-A
14.5736725,121.0354033,5-A
14.5903065,121.0341619,5-A
14.5781624,121.0348522,5-A
14.5696936,121.0371537,5-A
14.57489,121.0424469,6-A
14.576744,121.0505199,6-A
14.569237,121.0347579,6-A
14.584057142397143,121.02812342634988,6-A
14.5797237,121.0261573,6-A
14.5813623,121.0533697,6-A
14.584375,121.0496845,6-A
14.57148246350984,121.03760432539023,6-A
14.5879434,121.0450117,7-A
14.5744818,121.0540655,7-A
14.5800843,121.0454396,7-A
14.573194955929576,121.04573561339842,7-A
14.576681,121.0348462,7-A
14.5710303,121.0504379,7-A
14.5803082,121.0398492,7-A
14.5879434,121.0450117,8-A
14.5800843,121.0454396,8-A
14.5744818,121.0540655,8-A
14.573194955929576,121.04573561339842,8-A
14.5764948,121.034865,8-A
14.5710303,121.0504379,8-A
14.5803082,121.0398492,8-A
14.569237,121.0347579,9-A
14.5757102,121.0411371,9-A
14.5726961,121.0288326,9-A
14.593634,121.0287531,9-A
14.584057142397143,121.02812342634988,9-A
14.5742631,121.0346684,9-A
14.5905975,121.0421644,9-A
