lat,long,route id
14.5937907,121.0575491,0-A
14.579347,121.0559105,0-A
14.570920039620026,121.04158540622424,0-A
14.5828969,121.0467383,0-A
14.5891262,121.0418698,0-A
14.5897616,121.0349388,0-A
14.5831185,121.0490114,0-A
14.5836853,121.0306141,0-A
14.593223045886754,121.026699616097,1-A
14.5863885,121.0414928,1-A
14.5829534,121.036883,1-A
14.5809771,121.029783,1-A
14.5868714,121.0408015,1-A
14.5761394,121.0378775,1-A
14.5837785,121.0416626,1-A
14.5786182,121.0514858,1-A
14.5805508,121.04523,1-A
14.5823608,121.0483472,2-A
14.5696062,121.0400561,2-A
14.57608775504525,121.04598097003705,2-A
14.5696826,121.0383363,2-A
14.5721682,121.0352585,2-A
14.5764948,121.034865,2-A
14.575166086773114,121.02790107039705,2-A
14.5836853,121.0306141,2-A
14.5810032,121.0578011,3-A
14.5806188,121.0497535,3-A
14.5764948,121.034865,3-A
14.5887257,121.0449237,3-A
14.5788005,121.0531617,3-A
14.5733839,121.052384,3-A
14.585792,121.0445244,3-A
14.5920075,121.0578115,6-A
14.587922252847667,121.03982230609064,6-A
14.5815148,121.0292861,6-A
14.5747128,121.0427038,6-A
14.5845024,121.0436243,6-A
14.5739392,121.0438617,6-A
14.587933392882693,121.03982768638025,6-A
14.5732636,121.0439213,6-A
14.5873138,121.0250289,7-A
14.582390041075877,121.04225189878431,7-A
14.5869992,121.0379445,7-A
14.5900692,121.0345598,7-A
14.5893991,121.0407992,7-A
14.575166086773114,121.02790107039705,7-A
14.5864129,121.032589,7-A
14.5777561,121.0399651,7-A
14.588221403104935,121.03996360147697,8-A
14.582390041075877,121.04225189878431,8-A
14.5810369,121.049678,8-A
14.5846814,121.0448883,8-A
14.5790556,121.0356791,8-A
14.5887257,121.0449237,8-A
14.5773253,121.0450017,8-A
14.5865743,121.0561394,8-A
14.5899045,121.0369221,9-A
14.5704835,121.0367903,9-A
14.5810032,121.0578011,9-A
14.5841505,121.050171,9-A
14.5720628,121.0469589,9-A
14.5758803,121.0469905,9-A
14.580022,121.0338282,9-A
14.584829233290973,121.03733568286268,10-A
14.5848931,121.0407178,10-A
14.5777541,121.0568415,10-A
14.5868714,121.0408015,10-A
14.5761394,121.0378775,10-A
14.5831185,121.0490114,10-A
14.578895630005066,121.03559810831702,10-A
14.5894076,121.0355615,10-A
14.5746336,121.0280836,11-A
14.5830397,121.0387859,11-A
14.5857627,121.0258571,11-A
14.5909823,121.0327414,11-A
14.588241497851321,121.03997273617708,11-A
14.579292,121.0480068,11-A
14.5873748,121.035329,11-A
14.5821758,121.0419371,11-A
14.5830163,121.0387349,12-A
14.589892513493695,121.0347878656264,12-A
14.5759109,121.0411548,12-A
14.587922252847667,121.03982230609064,12-A
14.5704835,121.0367903,12-A
14.5772749,121.0415717,12-A
14.5780906,121.0446501,12-A
14.5869452,121.0562568,12-A
14.5935825,121.0269142,15-A
14.589918832248689,121.04464550290709,15-A
14.5820982,121.0528371,15-A
14.589892513493695,121.0347878656264,15-A
14.5882942,121.0442059,15-A
14.5812237,121.039735,15-A
14.5863167,121.0560578,15-A
14.5739392,121.0438617,15-A
14.5811832,121.0406112,17-A
14.5830467,121.0516897,17-A
14.5894076,121.0355615,17-A
14.5772749,121.0415717,17-A
14.5857627,121.0258571,17-A
14.581368837345313,121.05367617312001,17-A
14.5854324,121.0557806,17-A
14.5806531,121.0541758,18-A
14.5738028,121.0483567,18-A
14.5868714,121.0408015,18-A
14.5788005,121.0531617,18-A
14.588221403104935,121.03996360147697,18-A
14.5830163,121.0387349,18-A
14.5900692,121.0345598,18-A
14.5873138,121.0250289,18-A
14.5928178,121.0290384,18-A
14.5867513,121.0223512,19-A
14.5829529,121.0283578,19-A
14.5923433,121.0415334,19-A
14.58116667397295,121.05359516132978,19-A
14.5810032,121.0578011,19-A
14.5919871,121.0406327,19-A
14.5806188,121.0497535,19-A
14.5863885,121.0414928,19-A
14.5811531,121.0294826,21-A
14.5821758,121.0419371,21-A
14.5876867,121.0389418,21-A
14.5814459,121.0308051,21-A
14.58739931216873,121.04642558957697,21-A
14.5773253,121.0450017,21-A
14.5845614,121.0496988,21-A
14.5873748,121.035329,22-A
14.5935825,121.0269142,22-A
14.5809771,121.029783,22-A
14.5864129,121.032589,22-A
14.5806531,121.0541758,22-A
14.5893991,121.0407992,22-A
14.5812454,121.0449084,22-A
14.5822326,121.0315292,22-A
14.5840778,121.0372482,22-A
14.580221,121.0306797,23-A
14.5747535,121.0343419,23-A
14.581331255513431,121.03256157119436,23-A
14.5812237,121.039735,23-A
14.5786182,121.0514858,23-A
14.579292,121.0480068,23-A
14.58739931216873,121.04642558957697,23-A
14.5759109,121.0411548,23-A
14.5696062,121.0400561,23-A
14.5729627,121.0462289,23-A
14.5810369,121.049678,23-A
14.5897616,121.0349388,24-A
14.5721682,121.0352585,24-A
14.57922624809029,121.0351652432161,24-A
14.5731626325759,121.04583019082698,24-A
14.5822326,121.0315292,24-A
14.5733434,121.0391209,24-A
14.5831633,121.0511918,24-A
14.5733839,121.052384,24-A
14.5703866,121.040007,26-A
14.5868714,121.0408015,26-A
14.5696826,121.0383363,26-A
14.579444647591169,121.04537364404044,26-A
14.5814459,121.0308051,26-A
14.5858799,121.0376003,26-A
14.5923433,121.0415334,26-A
14.5865627,121.0328972,26-A
14.579347,121.0559105,27-A
14.579444647591169,121.04537364404044,27-A
14.5733434,121.0391209,27-A
14.5777561,121.0399651,27-A
14.5792094,121.0485859,27-A
14.5846814,121.0448883,27-A
14.5876867,121.0389418,27-A
14.5732234,121.0475457,27-A
14.5830496,121.0449478,27-A
14.588241497851321,121.03997273617708,27-A
14.593223045886754,121.026699616097,27-A
14.5774398,121.027118,28-A
14.5821758,121.0419371,28-A
14.5830397,121.0387859,28-A
14.5893606,121.0399614,28-A
14.5928178,121.0290384,28-A
14.5839496,121.0277659,28-A
14.5767151,121.0330534,28-A
14.5734757,121.0464055,28-A
14.587933392882693,121.03982768638025,28-A
