WKT,Coordinates,Route Name,Route Number
"POINT (120.9933843 14.5479536)",14.5479536, 120.9933843,Divisoria-Libertad (via Mabini),34.0
"POINT (120.9927903 14.5502961)",14.5502961, 120.9927903,Divisoria-Libertad (via Mabini),34.0
"POINT (120.9920942 14.5527918)",14.5527918, 120.9920942,Divisoria-Libertad (via Mabini),34.0
"POINT (120.9908744 14.5566168)",14.5566168, 120.9908744,Divisoria-Libertad (via Mabini),34.0
"POINT (120.9882103 14.5624766)",14.5624766, 120.9882103,Divisoria-Libertad (via Mabini),34.0
"POINT (120.9867056 14.5653244)",14.5653244, 120.9867056,Divisoria-Libertad (via Mabini),34.0
"POINT (120.9853481 14.5685443)",14.5685443, 120.9853481,Divisoria-Libertad (via Mabini),34.0
"POINT (120.9840464 14.5717145)",14.5717145, 120.9840464,Divisoria-Libertad (via Mabini),34.0
"POINT (120.9822269 14.5754369)",14.5754369, 120.9822269,Divisoria-Libertad (via Mabini),34.0
"POINT (120.9812717 14.5775675)",14.5775675, 120.9812717,Divisoria-Libertad (via Mabini),34.0
"POINT (120.9797901 14.5809584)",14.5809584, 120.9797901,Divisoria-Libertad (via Mabini),34.0
"POINT (120.9837698 14.5842097)",14.5842097, 120.9837698,Divisoria-Libertad (via Mabini),34.0
"POINT (120.9828927 14.5857941)",14.5857941, 120.9828927,Divisoria-Libertad (via Mabini),34.0
"POINT (120.9824119 14.5866096)",14.5866096, 120.9824119,Divisoria-Libertad (via Mabini),34.0
"POINT (120.9806939 14.5907433)",14.5907433, 120.9806939,Divisoria-Libertad (via Mabini),34.0
"POINT (120.9750241 14.5995149)",14.5995149, 120.9750241,Divisoria-Libertad (via Mabini),34.0
"POINT (120.9734365 14.6008138)",14.6008138, 120.9734365,Divisoria-Libertad (via Mabini),34.0
