WKT,Coordinates,Route Name,Route Number
"POINT (120.9812825 14.5775493)",14.5775493, 120.9812825,Baclaran-Dapitan via Mabini,66.0
"POINT (120.9803052 14.5798759)",14.5798759, 120.9803052,Baclaran-Dapitan via Mabini,66.0
"POINT (120.9797915 14.5809625)",14.5809625, 120.9797915,Baclaran-Dapitan via Mabini,66.0
"POINT (120.9804823 14.5833629)",14.5833629, 120.9804823,Baclaran-Dapitan via Mabini,66.0
"POINT (120.9797109 14.5853143)",14.5853143, 120.9797109,Baclaran-Dapitan via Mabini,66.0
"POINT (120.980944 14.5898877)",14.5898877, 120.980944,Baclaran-Dapitan via Mabini,66.0
"POINT (120.980689 14.5907635)",14.5907635, 120.980689,Baclaran-Dapitan via Mabini,66.0
"POINT (120.9801639 14.5930424)",14.5930424, 120.9801639,Baclaran-Dapitan via Mabini,66.0
"POINT (120.9843713 14.5995181)",14.5995181, 120.9843713,Baclaran-Dapitan via Mabini,66.0
"POINT (120.9859052 14.6069686)",14.6069686, 120.9859052,Baclaran-Dapitan via Mabini,66.0
"POINT (120.9861744 14.6094647)",14.6094647, 120.9861744,Baclaran-Dapitan via Mabini,66.0
"POINT (120.9871302 14.6124788)",14.6124788, 120.9871302,Baclaran-Dapitan via Mabini,66.0
"POINT (120.9890811 14.6143711)",14.6143711, 120.9890811,Baclaran-Dapitan via Mabini,66.0
"POINT (120.99106 14.61617)",14.61617, 120.99106,Baclaran-Dapitan via Mabini,66.0
"POINT (120.9926964 14.6176587)",14.6176587, 120.9926964,Baclaran-Dapitan via Mabini,66.0
"POINT (120.9940526 14.6188853)",14.6188853, 120.9940526,Baclaran-Dapitan via Mabini,66.0
"POINT (120.9960254 14.6206991)",14.6206991, 120.9960254,Baclaran-Dapitan via Mabini,66.0
"POINT (120.9983344 14.6227961)",14.6227961, 120.9983344,Baclaran-Dapitan via Mabini,66.0
"POINT (120.9883079 14.5622443)",14.5622443, 120.9883079,Baclaran-Divisoria via Mabini,67.0
"POINT (120.9866984 14.5653444)",14.5653444, 120.9866984,Baclaran-Divisoria via Mabini,67.0
"POINT (120.9859792 14.5670096)",14.5670096, 120.9859792,Baclaran-Divisoria via Mabini,67.0
"POINT (120.9853515 14.568547)",14.568547, 120.9853515,Baclaran-Divisoria via Mabini,67.0
"POINT (120.984764 14.5699739)",14.5699739, 120.984764,Baclaran-Divisoria via Mabini,67.0
"POINT (120.9840462 14.571717)",14.571717, 120.9840462,Baclaran-Divisoria via Mabini,67.0
"POINT (120.9830236 14.5740291)",14.5740291, 120.9830236,Baclaran-Divisoria via Mabini,67.0
"POINT (120.9822169 14.5754528)",14.5754528, 120.9822169,Baclaran-Divisoria via Mabini,67.0
"POINT (120.9812852 14.5775514)",14.5775514, 120.9812852,Baclaran-Divisoria via Mabini,67.0
"POINT (120.9803035 14.5798787)",14.5798787, 120.9803035,Baclaran-Divisoria via Mabini,67.0
"POINT (120.9804816 14.5833668)",14.5833668, 120.9804816,Baclaran-Divisoria via Mabini,67.0
"POINT (120.9797096 14.5853114)",14.5853114, 120.9797096,Baclaran-Divisoria via Mabini,67.0
"POINT (120.9807587 14.587269)",14.587269, 120.9807587,Baclaran-Divisoria via Mabini,67.0
"POINT (120.9809367 14.5899126)",14.5899126, 120.9809367,Baclaran-Divisoria via Mabini,67.0
"POINT (120.9806901 14.5907618)",14.5907618, 120.9806901,Baclaran-Divisoria via Mabini,67.0
"POINT (120.9768454 14.596517)",14.596517, 120.9768454,Baclaran-Divisoria via Mabini,67.0
"POINT (120.9760347 14.5976623)",14.5976623, 120.9760347,Baclaran-Divisoria via Mabini,67.0
"POINT (120.9750165 14.5995186)",14.5995186, 120.9750165,Baclaran-Divisoria via Mabini,67.0
"POINT (120.97345 14.6008174)",14.6008174, 120.97345,Baclaran-Divisoria via Mabini,67.0
"POINT (121.008035 14.618308)",14.618308, 121.008035,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (121.0050559 14.618049)",14.618049, 121.0050559,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (121.0022913 14.6177813)",14.6177813, 121.0022913,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (121.001209 14.6175001)",14.6175001, 121.001209,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9995112 14.6159671)",14.6159671, 120.9995112,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9973721 14.6140176)",14.6140176, 120.9973721,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9952839 14.6121393)",14.6121393, 120.9952839,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9934669 14.6104862)",14.6104862, 120.9934669,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9925867 14.60965)",14.60965, 120.9925867,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9916272 14.6086566)",14.6086566, 120.9916272,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9896026 14.6068191)",14.6068191, 120.9896026,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9882085 14.6056079)",14.6056079, 120.9882085,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.984559 14.6011351)",14.6011351, 120.984559,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9842371 14.5996177)",14.5996177, 120.9842371,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9805248 14.5946255)",14.5946255, 120.9805248,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9789204 14.5937795)",14.5937795, 120.9789204,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9809378 14.5899135)",14.5899135, 120.9809378,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9823402 14.5864108)",14.5864108, 120.9823402,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9827046 14.5858241)",14.5858241, 120.9827046,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9836273 14.5841702)",14.5841702, 120.9836273,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.984307 14.5829923)",14.5829923, 120.984307,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9861718 14.5796658)",14.5796658, 120.9861718,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9880671 14.576358)",14.576358, 120.9880671,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9890253 14.5746779)",14.5746779, 120.9890253,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9912271 14.5707402)",14.5707402, 120.9912271,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9917337 14.5697855)",14.5697855, 120.9917337,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9931499 14.5667699)",14.5667699, 120.9931499,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9939491 14.5650493)",14.5650493, 120.9939491,Baclaran-Quezon Institute via L Guinto,68.0
"POINT (120.9948954 14.5630566)",14.5630566, 120.9948954,Baclaran-Quezon Institute via L Guinto,68.0
