WKT,Coordinates,Route Name,Route Number
"POINT (120.9845832420712 14.614655629486915)",14.614655629486915, 120.9845832420712,Malinta–Recto via F. Huertas, Oroquieta,90.0
"POINT (120.98454214497926 14.614130087551588)",14.614130087551588, 120.98454214497926,Malinta–Recto via F. Huertas, Oroquieta,90.0
"POINT (120.98428555609487 14.610942204853794)",14.610942204853794, 120.98428555609487,Malinta–Recto via F. Huertas, Oroquieta,90.0
"POINT (120.98417036782963 14.609425071655643)",14.609425071655643, 120.98417036782963,Malinta–Recto via F. Huertas, Oroquieta,90.0
"POINT (120.98199241871127 14.605463861322443)",14.605463861322443, 120.98199241871127,Malinta–Recto via F. Huertas, Oroquieta,90.0
"POINT (120.9819081 14.6039758)",14.6039758, 120.9819081,Malinta–Recto via F. Huertas, Oroquieta,90.0
"POINT (120.9848328 14.620391)",14.620391, 120.9848328,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.9848201 14.6198723)",14.6198723, 120.9848201,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.984776 14.6181414)",14.6181414, 120.984776,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.9845757 14.6146552)",14.6146552, 120.9845757,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.9845383 14.6141357)",14.6141357, 120.9845383,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.98443 14.612804)",14.612804, 120.98443,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.9843838 14.6120646)",14.6120646, 120.9843838,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.9842874 14.6109424)",14.6109424, 120.9842874,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.984168 14.6094267)",14.6094267, 120.984168,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.984096 14.6084525)",14.6084525, 120.984096,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.9831187 14.6086109)",14.6086109, 120.9831187,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.9819821 14.6054665)",14.6054665, 120.9819821,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.9819061 14.6039758)",14.6039758, 120.9819061,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.9817013 14.6015698)",14.6015698, 120.9817013,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.9813206 14.6005249)",14.6005249, 120.9813206,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.9806032 14.6002467)",14.6002467, 120.9806032,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.9799851 14.5993566)",14.5993566, 120.9799851,Malinta–Sta. Cruz via F. Huertas, Oroquieta,91.0
"POINT (120.9889782 14.5717088)",14.5717088, 120.9889782,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.9891117 14.574527)",14.574527, 120.9891117,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.9860774 14.5801116)",14.5801116, 120.9860774,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.9849431 14.5821512)",14.5821512, 120.9849431,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.98379055264965 14.584162635953234)",14.584162635953234, 120.98379055264965,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.9828604 14.5858745)",14.5858745, 120.9828604,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.98243243446322 14.586614408925103)",14.586614408925103, 120.98243243446322,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.9806912 14.5907646)",14.5907646, 120.9806912,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.9799500133106 14.593092536318244)",14.593092536318244, 120.9799500133106,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.98027303091982 14.59564640398962)",14.59564640398962, 120.98027303091982,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.98133624209282 14.598905087386608)",14.598905087386608, 120.98133624209282,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.9817824 14.6016035)",14.6016035, 120.9817824,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.98197989292805 14.603303158532905)",14.603303158532905, 120.98197989292805,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.98212612431759 14.605367739354293)",14.605367739354293, 120.98212612431759,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.98224870795187 14.607626395384505)",14.607626395384505, 120.98224870795187,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.98245909547528 14.609937631571583)",14.609937631571583, 120.98245909547528,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.98254218655003 14.611301850391685)",14.611301850391685, 120.98254218655003,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.98272346155419 14.614079711274012)",14.614079711274012, 120.98272346155419,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.98278666908178 14.616249187679948)",14.616249187679948, 120.98278666908178,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.98285968296123 14.618469811186424)",14.618469811186424, 120.98285968296123,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.98290291559489 14.62097724543366)",14.62097724543366, 120.98290291559489,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (120.9829549 14.6222848)",14.6222848, 120.9829549,Munoz–Remedios via Sta. Cruz, L. Guinto,92.0
"POINT (121.00361185681334 14.573772970892282)",14.573772970892282, 121.00361185681334,P. Faura–San Andres via M. Adriano,93.0
"POINT (120.9998671 14.5726962)",14.5726962, 120.9998671,P. Faura–San Andres via M. Adriano,93.0
"POINT (120.9932024 14.5756383)",14.5756383, 120.9932024,P. Faura–San Andres via M. Adriano,93.0
"POINT (120.9891123 14.5779793)",14.5779793, 120.9891123,P. Faura–San Andres via M. Adriano,93.0
"POINT (120.9857416 14.5797446)",14.5797446, 120.9857416,P. Faura–San Andres via M. Adriano,93.0
"POINT (120.9833986 14.5785124)",14.5785124, 120.9833986,P. Faura–San Andres via M. Adriano,93.0
"POINT (120.981961 14.5777289)",14.5777289, 120.981961,P. Faura–San Andres via M. Adriano,93.0
"POINT (120.9685674 14.5888085)",14.5888085, 120.9685674,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (120.9783351 14.5845032)",14.5845032, 120.9783351,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (120.9809364 14.5899171)",14.5899171, 120.9809364,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (120.9801641 14.59306)",14.59306, 120.9801641,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (120.9843722 14.5995223)",14.5995223, 120.9843722,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (120.9872544 14.605122)",14.605122, 120.9872544,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (120.9883842 14.605547)",14.605547, 120.9883842,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (120.9902509 14.6072639)",14.6072639, 120.9902509,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (120.991593 14.6084548)",14.6084548, 120.991593,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (120.9935604 14.610404)",14.610404, 120.9935604,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (120.9954046 14.6120832)",14.6120832, 120.9954046,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (120.9974996 14.6139803)",14.6139803, 120.9974996,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (120.9996071 14.6158902)",14.6158902, 120.9996071,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (121.0012723 14.6174112)",14.6174112, 121.0012723,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (121.0050198 14.6180437)",14.6180437, 121.0050198,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (121.0099341 14.6184627)",14.6184627, 121.0099341,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (121.0126243 14.6186279)",14.6186279, 121.0126243,Pier South–Project 2&3 via E. Rodriguez,94.0
"POINT (120.9700111 14.5901855)",14.5901855, 120.9700111,Pier South–Project 4 via Espana,95.0
"POINT (120.9685667 14.5888082)",14.5888082, 120.9685667,Pier South–Project 4 via Espana,95.0
"POINT (120.9698421 14.5875711)",14.5875711, 120.9698421,Pier South–Project 4 via Espana,95.0
"POINT (120.9735122 14.5841646)",14.5841646, 120.9735122,Pier South–Project 4 via Espana,95.0
"POINT (120.9750977 14.5833688)",14.5833688, 120.9750977,Pier South–Project 4 via Espana,95.0
"POINT (120.9783378 14.5845058)",14.5845058, 120.9783378,Pier South–Project 4 via Espana,95.0
"POINT (120.9806906 14.5907602)",14.5907602, 120.9806906,Pier South–Project 4 via Espana,95.0
"POINT (120.9801564 14.5930587)",14.5930587, 120.9801564,Pier South–Project 4 via Espana,95.0
"POINT (120.9843722 14.59952)",14.59952, 120.9843722,Pier South–Project 4 via Espana,95.0
"POINT (120.987251 14.6051226)",14.6051226, 120.987251,Pier South–Project 4 via Espana,95.0
"POINT (120.9896853 14.6067612)",14.6067612, 120.9896853,Pier South–Project 4 via Espana,95.0
"POINT (120.9915916 14.6084574)",14.6084574, 120.9915916,Pier South–Project 4 via Espana,95.0
"POINT (120.9926773 14.6095281)",14.6095281, 120.9926773,Pier South–Project 4 via Espana,95.0
"POINT (120.9935626 14.6104043)",14.6104043, 120.9935626,Pier South–Project 4 via Espana,95.0
"POINT (120.9954074 14.6120831)",14.6120831, 120.9954074,Pier South–Project 4 via Espana,95.0
"POINT (120.9974975 14.6139829)",14.6139829, 120.9974975,Pier South–Project 4 via Espana,95.0
"POINT (120.9996067 14.6158897)",14.6158897, 120.9996067,Pier South–Project 4 via Espana,95.0
"POINT (121.0012707 14.6174115)",14.6174115, 121.0012707,Pier South–Project 4 via Espana,95.0
"POINT (121.005019 14.6180429)",14.6180429, 121.005019,Pier South–Project 4 via Espana,95.0
"POINT (121.0080042 14.6183086)",14.6183086, 121.0080042,Pier South–Project 4 via Espana,95.0
